dim=16609143
dim=16609143
dim=16609143
dim=16609143
dim=16609143
procnum=64,synchronize!!!
#   RANK ObjectValue Accuracy   MUpdateTime MWaitTime  SynchTime  
91  0    0.057660    0.982029   6.194160   0.956077   0.614274   
92  0    0.057639    0.982057   6.260383   0.956693   0.616647   
93  0    0.057624    0.982071   4.865520   0.954785   0.614845   
94  0    0.057594    0.982100   6.522138   0.954745   0.616197   
95  0    0.057564    0.982129   5.888975   0.956320   0.616833   
96  0    0.057540    0.982129   7.478849   0.954681   0.613387   
97  0    0.057517    0.982129   6.279024   0.954546   0.614056   
98  0    0.057494    0.982143   6.060492   0.954544   0.613339   
99  0    0.057473    0.982143   6.022081   0.956749   0.613326   
100 0    0.057456    0.982143   5.722203   0.953670   0.612406   
total training time is: 1199

total average update time is: 840.291

total average wait time is: 95.5508

total max synchronization time is: 61.4494

Total train time is 1294.1 second.
