dim=16609143
procnum=128,synchronize!!!
#   RANK ObjectValue Accuracy   MUpdateTime MWaitTime  SynchTime  
92  0    0.060144    0.981186   5.955243   0.524183   0.176867   
93  0    0.060077    0.981214   5.892889   0.524466   0.176924   
94  0    0.060012    0.981229   5.996205   0.523336   0.175383   
95  0    0.059949    0.981257   5.894972   0.523758   0.175879   
96  0    0.059886    0.981300   5.983400   0.523616   0.175754   
97  0    0.059826    0.981314   5.987136   0.523916   0.176103   
98  0    0.059766    0.981371   5.946308   0.524028   0.175989   
99  0    0.059708    0.981386   5.936697   0.522565   0.175425   
100 0    0.059651    0.981400   5.946882   0.522154   0.175907   
total training time is: 1094

total average update time is: 733.819

total average wait time is: 52.3871

total max synchronization time is: 17.6385

Total train time is 1192.29 second.
