dim=16609143
procnum=64,synchronize!!!
#   RANK ObjectValue Accuracy   MUpdateTime MWaitTime  SynchTime  
1   0    0.182114    0.946986   43.971866  0.664022   0.313971   
2   0    0.137405    0.959486   27.242744  0.639626   0.291616   
3   0    0.117839    0.964557   18.198312  0.638713   0.290635   
4   0    0.106274    0.967571   17.830134  0.638145   0.290415   
5   0    0.098509    0.970500   17.080403  0.639184   0.290550   
6   0    0.092881    0.972071   16.935926  0.639799   0.291064   
7   0    0.088594    0.973071   16.216846  0.638762   0.290317   
8   0    0.085204    0.974186   13.941065  0.639367   0.291014   
9   0    0.082438    0.974829   12.789075  0.639316   0.290661   
10  0    0.080134    0.975329   11.981178  0.639565   0.291210   
total training time is: 229

total average update time is: 196.187

total average wait time is: 6.4165

total max synchronization time is: 2.93145

Total train time is 318.813 second.
