dim=16609143
procnum=64,synchronize!!!
#   RANK ObjectValue Accuracy   MUpdateTime MWaitTime  SynchTime  
1   0    0.182114    0.946986   43.643400  0.679093   0.331459   
2   0    0.137405    0.959486   28.203008  0.661455   0.321477   
3   0    0.117839    0.964557   18.622624  0.662093   0.322694   
4   0    0.106274    0.967571   18.382670  0.661327   0.321445   
5   0    0.098509    0.970500   16.952878  0.662015   0.322400   
6   0    0.092881    0.972071   16.839873  0.659954   0.320985   
7   0    0.088594    0.973071   16.071589  0.660263   0.319486   
8   0    0.085204    0.974186   14.037872  0.661414   0.320739   
9   0    0.082438    0.974829   12.936109  0.662892   0.321597   
10  0    0.080134    0.975329   12.094691  0.662658   0.321944   
total training time is: 231

total average update time is: 197.787

total average wait time is: 6.63316

total max synchronization time is: 3.22423

Total train time is 320.591 second.
