dim=16609143
procnum=128,synchronize!!!
#   RANK ObjectValue Accuracy   MUpdateTime MWaitTime  SynchTime  
1   0    0.217419    0.936057   31.253350  0.653753   0.311035   
2   0    0.167695    0.948286   21.227339  0.639635   0.296615   
3   0    0.144930    0.956186   14.341438  0.637612   0.297571   
4   0    0.130847    0.960657   13.741014  0.638022   0.297698   
5   0    0.121019    0.963614   13.464039  0.638336   0.298828   
6   0    0.113678    0.965486   13.043254  0.638038   0.295490   
7   0    0.107944    0.967014   12.777808  0.637714   0.295549   
8   0    0.103316    0.967857   12.282890  0.638046   0.298513   
9   0    0.099487    0.970071   12.235680  0.639100   0.297309   
10  0    0.096259    0.970857   11.926899  0.636877   0.297330   
total training time is: 189

total average update time is: 156.293

total average wait time is: 6.39713

total max synchronization time is: 2.98594

Total train time is 279.122 second.
