1 0.333351 0.639120 19.875242 3.589714 15.992781 19.875242
19.875242 19.969878 19.970408 19.970944 18.879435 18.878462 18.879547 18.879619 21.112870 21.111503 21.120765 21.112774 19.036243 19.019003 19.035670 19.036253 
2 0.291588 0.601323 20.138619 2.921217 32.955979 40.013861
20.138619 20.185769 20.900320 20.891259 20.894455 20.892209 20.109739 20.116261 21.519590 21.518380 21.473142 21.484052 21.456769 21.447036 21.481668 21.482106 
3 0.266933 0.578136 20.941828 3.699668 49.907645 60.955689
20.941828 21.018451 21.088623 21.087950 21.373356 21.373814 21.199855 21.207851 21.227327 21.217981 21.392129 21.400976 21.042330 21.034203 20.994980 20.991283 
4 0.257635 0.569080 19.496343 3.307673 65.773470 80.452031
19.496343 19.580972 19.587134 19.586808 18.526416 18.527868 18.528231 18.527859 20.690570 20.689262 20.690295 20.690581 18.943704 18.939327 18.943467 18.944301 
5 0.248249 0.559915 19.927532 3.551662 81.910522 100.379564
19.927532 19.981505 20.520871 20.521430 20.472741 20.473203 19.910712 19.910908 21.196090 21.194307 21.260849 21.261972 21.235611 21.236079 21.169917 21.169900 
