1 0.108514 0.385668 0.482047 0.020471 0.454028 0.482047
0.482047 0.481677 0.481720 0.481782 0.417170 0.417381 0.416992 0.417337 0.441349 0.441423 0.440908 0.441132 0.401718 0.401791 0.401537 0.401229 
2 0.108658 0.385980 0.445052 0.021471 0.874554 0.927100
0.445052 0.444819 0.450814 0.450808 0.450185 0.449756 0.441865 0.442073 0.449276 0.449751 0.459200 0.457674 0.461558 0.460335 0.448506 0.448851 
3 0.108666 0.385998 0.439223 0.019232 1.291406 1.366323
0.439223 0.437281 0.453060 0.452948 0.461365 0.461475 0.442872 0.442999 0.443052 0.443300 0.464129 0.463502 0.451436 0.451346 0.438645 0.436014 
4 0.108665 0.385996 0.421952 0.003050 1.704454 1.788275
0.421952 0.422589 0.422365 0.422071 0.386080 0.386337 0.386124 0.385960 0.444890 0.444837 0.444705 0.444400 0.412296 0.412098 0.411638 0.411065 
5 0.108643 0.385949 0.443588 0.022743 2.122337 2.231863
0.443588 0.442244 0.452092 0.452078 0.451745 0.451951 0.443643 0.443498 0.453141 0.452904 0.463670 0.463706 0.464967 0.465122 0.453795 0.453125 
