dim=1163024
procnum = 16,synchronize!!!
Max Iterations = 50
#   RANK ObjectValue Accuracy   SumIterTime   SumUpdaTime SumWaitTime  SumSynTime AvUpdaTime   AvWaitTime  AvSynTime   SparseRatio Rho 
46  0    0.280091    0.891391   138.836159     124.788082   14.048077   12.717842 2.704089     0.310804    0.281593    0.137275    1.000000
47  0    0.280112    0.891383   141.316417     126.956407   14.360010   12.999700 2.168325     0.311933    0.281858    0.137275    1.000000
48  0    0.280119    0.891383   144.160485     129.491580   14.668905   13.278943 2.535173     0.308895    0.279243    0.137275    1.000000
49  0    0.280136    0.891372   146.585442     131.604900   14.980542   13.560539 2.113320     0.311637    0.281596    0.137275    1.000000
50  0    0.280146    0.891363   148.683487     133.391865   15.291623   13.842340 1.786965     0.311080    0.281801    0.137275    1.000000
total average training time is: 171.208

total average update time is: 133.392

total average wait time is: 15.2916

total average synchronization time is: 13.8423

Total train time is 186.544 second.
